,link,size,filing_date,year,cik,conformed_name
5125,https://www.sec.gov/Archives/edgar/data/1095348/000117184315003232/0001171843-15-003232-index.htm,348 KB,2015-06-02,2015,0001095348,O2MICRO INTERNATIONAL LTD
5131,https://www.sec.gov/Archives/edgar/data/78239/000114036115022561/0001140361-15-022561-index.htm,69 KB,2015-06-01,2015,0000078239,PVH CORP. /DE/
5142,https://www.sec.gov/Archives/edgar/data/1015155/000114420415033493/0001144204-15-033493-index.htm,16 KB,2015-05-26,2015,0001015155,CHARLES & COLVARD LTD
5147,https://www.sec.gov/Archives/edgar/data/34115/000119312515194317/0001193125-15-194317-index.htm,13 KB,2015-05-20,2015,0000034115,CLAIRES STORES INC
5153,https://www.sec.gov/Archives/edgar/data/1071321/000094787115000418/0000947871-15-000418-index.htm,30 KB,2015-05-29,2015,0001071321,TURKCELL ILETISIM HIZMETLERI A S
5159,https://www.sec.gov/Archives/edgar/data/1318008/000119312515208498/0001193125-15-208498-index.htm,16 KB,2015-06-01,2015,0001318008,Zumiez Inc
5165,https://www.sec.gov/Archives/edgar/data/66382/000006638215000020/0000066382-15-000020-index.htm,232 KB,2015-05-28,2015,0000066382,MILLER HERMAN INC
5170,https://www.sec.gov/Archives/edgar/data/1042187/000114420415034480/0001144204-15-034480-index.htm,15 KB,2015-05-29,2015,0001042187,CTI INDUSTRIES CORP
5178,https://www.sec.gov/Archives/edgar/data/1039065/000110465915040256/0001104659-15-040256-index.htm,46 KB,2015-05-22,2015,0001039065,OSI SYSTEMS INC
5181,https://www.sec.gov/Archives/edgar/data/816159/000114036115022380/0001140361-15-022380-index.htm,279 KB,2015-05-29,2015,0000816159,AIR METHODS CORP
5187,https://www.sec.gov/Archives/edgar/data/814676/000081467615000029/0000814676-15-000029-index.htm,15 KB,2015-05-15,2015,0000814676,CPS TECHNOLOGIES CORP/DE/
5191,https://www.sec.gov/Archives/edgar/data/1047881/000143774915011331/0001437749-15-011331-index.htm,93 KB,2015-05-29,2015,0001047881,"TALON INTERNATIONAL, INC."
5197,https://www.sec.gov/Archives/edgar/data/719955/000119312515209284/0001193125-15-209284-index.htm,65 KB,2015-06-01,2015,0000719955,WILLIAMS SONOMA INC
5204,https://www.sec.gov/Archives/edgar/data/29905/000119312515206954/0001193125-15-206954-index.htm,209 KB,2015-06-01,2015,0000029905,DOVER Corp
5210,https://www.sec.gov/Archives/edgar/data/1418819/000119312515196948/0001193125-15-196948-index.htm,253 KB,2015-05-21,2015,0001418819,Iridium Communications Inc.
5217,https://www.sec.gov/Archives/edgar/data/76282/000007628215000037/0000076282-15-000037-index.htm,60 KB,2015-05-29,2015,0000076282,PARK OHIO HOLDINGS CORP
5223,https://www.sec.gov/Archives/edgar/data/859737/000085973715000013/0000859737-15-000013-index.htm,334 KB,2015-06-01,2015,0000859737,HOLOGIC INC
5229,https://www.sec.gov/Archives/edgar/data/32604/000095013815000388/0000950138-15-000388-index.htm,42 KB,2015-06-01,2015,0000032604,EMERSON ELECTRIC CO
5235,https://www.sec.gov/Archives/edgar/data/1355096/000110465915042322/0001104659-15-042322-index.htm,128 KB,2015-06-01,2015,0001355096,"Qurate Retail, Inc."
5241,https://www.sec.gov/Archives/edgar/data/1000697/000119312515205411/0001193125-15-205411-index.htm,14 KB,2015-05-29,2015,0001000697,WATERS CORP /DE/
5247,https://www.sec.gov/Archives/edgar/data/1113232/000110465915040173/0001104659-15-040173-index.htm,50 KB,2015-05-22,2015,0001113232,AXCELIS TECHNOLOGIES INC
5253,https://www.sec.gov/Archives/edgar/data/864749/000119312515209014/0001193125-15-209014-index.htm,165 KB,2015-06-01,2015,0000864749,TRIMBLE INC.
5259,https://www.sec.gov/Archives/edgar/data/1119769/000117891315001885/0001178913-15-001885-index.htm,549 KB,2015-06-01,2015,0001119769,CERAGON NETWORKS LTD
5265,https://www.sec.gov/Archives/edgar/data/924613/000110465915041518/0001104659-15-041518-index.htm,565 KB,2015-05-28,2015,0000924613,NOKIA CORP
5271,https://www.sec.gov/Archives/edgar/data/701985/000070198515000012/0000701985-15-000012-index.htm,69 KB,2015-06-01,2015,0000701985,"L Brands, Inc."
5279,https://www.sec.gov/Archives/edgar/data/1037038/000095014215001224/0000950142-15-001224-index.htm,118 KB,2015-05-29,2015,0001037038,RALPH LAUREN CORP
5289,https://www.sec.gov/Archives/edgar/data/1056285/000119312515209114/0001193125-15-209114-index.htm,20 KB,2015-06-01,2015,0001056285,"KIRKLAND'S, INC"
5295,https://www.sec.gov/Archives/edgar/data/97210/000119312515195096/0001193125-15-195096-index.htm,46 KB,2015-05-20,2015,0000097210,"TERADYNE, INC"
5301,https://www.sec.gov/Archives/edgar/data/80424/000008042415000043/0000080424-15-000043-index.htm,110 KB,2015-06-01,2015,0000080424,PROCTER & GAMBLE Co
5307,https://www.sec.gov/Archives/edgar/data/30554/000003055415000037/0000030554-15-000037-index.htm,53 KB,2015-06-01,2015,0000030554,DUPONT E I DE NEMOURS & CO
5313,https://www.sec.gov/Archives/edgar/data/40888/000004088815000015/0000040888-15-000015-index.htm,58 KB,2015-05-28,2015,0000040888,"AEROJET ROCKETDYNE HOLDINGS, INC."
5319,https://www.sec.gov/Archives/edgar/data/1123494/000117184315003177/0001171843-15-003177-index.htm,98 KB,2015-05-28,2015,0001123494,HARVARD BIOSCIENCE INC
5325,https://www.sec.gov/Archives/edgar/data/1501585/000119312515208106/0001193125-15-208106-index.htm,152 KB,2015-06-01,2015,0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC."
5331,https://www.sec.gov/Archives/edgar/data/1237831/000123783115000033/0001237831-15-000033-index.htm,25 KB,2015-05-28,2015,0001237831,GLOBUS MEDICAL INC
5338,https://www.sec.gov/Archives/edgar/data/1316835/000119312515206286/0001193125-15-206286-index.htm,15 KB,2015-05-29,2015,0001316835,"Builders FirstSource, Inc."
5342,https://www.sec.gov/Archives/edgar/data/1284807/000128480715000026/0001284807-15-000026-index.htm,56 KB,2015-06-01,2015,0001284807,PLY GEM HOLDINGS INC
5348,https://www.sec.gov/Archives/edgar/data/1564902/000119312515207705/0001193125-15-207705-index.htm,80 KB,2015-06-01,2015,0001564902,"SeaWorld Entertainment, Inc."
5357,https://www.sec.gov/Archives/edgar/data/1109354/000110465915041959/0001104659-15-041959-index.htm,66 KB,2015-05-29,2015,0001109354,BRUKER CORP
5363,https://www.sec.gov/Archives/edgar/data/1017303/000114036115022604/0001140361-15-022604-index.htm,44 KB,2015-06-01,2015,0001017303,TRANSACT TECHNOLOGIES INC
5369,https://www.sec.gov/Archives/edgar/data/903129/000156459015004720/0001564590-15-004720-index.htm,48 KB,2015-05-29,2015,0000903129,GENTHERM Inc
5374,https://www.sec.gov/Archives/edgar/data/887969/000088796915000026/0000887969-15-000026-index.htm,26 KB,2015-06-01,2015,0000887969,MRV COMMUNICATIONS INC
5382,https://www.sec.gov/Archives/edgar/data/39020/000118518515001513/0001185185-15-001513-index.htm,72 KB,2015-06-01,2015,0000039020,FREQUENCY ELECTRONICS INC
5388,https://www.sec.gov/Archives/edgar/data/29644/000089710115000756/0000897101-15-000756-index.htm,44 KB,2015-06-01,2015,0000029644,DONALDSON CO INC
5393,https://www.sec.gov/Archives/edgar/data/1050915/000119312515206675/0001193125-15-206675-index.htm,125 KB,2015-05-29,2015,0001050915,"QUANTA SERVICES, INC."
5399,https://www.sec.gov/Archives/edgar/data/909832/000090983215000005/0000909832-15-000005-index.htm,87 KB,2015-06-01,2015,0000909832,COSTCO WHOLESALE CORP /NEW
5405,https://www.sec.gov/Archives/edgar/data/1580808/000119312515204410/0001193125-15-204410-index.htm,265 KB,2015-05-28,2015,0001580808,"A10 Networks, Inc."
5410,https://www.sec.gov/Archives/edgar/data/100378/000114036115022640/0001140361-15-022640-index.htm,60 KB,2015-06-01,2015,0000100378,TWIN DISC INC
5416,https://www.sec.gov/Archives/edgar/data/737758/000119312515207741/0001193125-15-207741-index.htm,32 KB,2015-06-01,2015,0000737758,TORO CO
5422,https://www.sec.gov/Archives/edgar/data/1041859/000114420415034603/0001144204-15-034603-index.htm,52 KB,2015-06-01,2015,0001041859,"Childrens Place, Inc."
5426,https://www.sec.gov/Archives/edgar/data/352363/000110465915042491/0001104659-15-042491-index.htm,31 KB,2015-06-01,2015,0000352363,Kate Spade & Co
5431,https://www.sec.gov/Archives/edgar/data/318996/000119312515198683/0001193125-15-198683-index.htm,1 MB,2015-05-22,2015,0000318996,KEY ENERGY SERVICES INC
5434,https://www.sec.gov/Archives/edgar/data/786110/000119312515205604/0001193125-15-205604-index.htm,34 KB,2015-05-29,2015,0000786110,GYMBOREE CORP
5439,https://www.sec.gov/Archives/edgar/data/355999/000119312515208108/0001193125-15-208108-index.htm,25 KB,2015-06-01,2015,0000355999,ESSENDANT INC
5445,https://www.sec.gov/Archives/edgar/data/1121404/000110465915041901/0001104659-15-041901-index.htm,27 KB,2015-05-29,2015,0001121404,Sanofi
5451,https://www.sec.gov/Archives/edgar/data/1047122/000104712215000113/0001047122-15-000113-index.htm,69 KB,2015-05-29,2015,0001047122,RAYTHEON CO/
5457,https://www.sec.gov/Archives/edgar/data/743238/000143774915011186/0001437749-15-011186-index.htm,646 KB,2015-05-28,2015,0000743238,SPARTAN MOTORS INC
5463,https://www.sec.gov/Archives/edgar/data/21665/000093041315002701/0000930413-15-002701-index.htm,132 KB,2015-06-01,2015,0000021665,COLGATE PALMOLIVE CO
5466,https://www.sec.gov/Archives/edgar/data/1375151/000119312515206789/0001193125-15-206789-index.htm,14 KB,2015-05-29,2015,0001375151,"ZOGENIX, INC."
5472,https://www.sec.gov/Archives/edgar/data/1587523/000119312515206342/0001193125-15-206342-index.htm,85 KB,2015-05-29,2015,0001587523,Knowles Corp
5477,https://www.sec.gov/Archives/edgar/data/924383/000143774915011299/0001437749-15-011299-index.htm,27 KB,2015-05-29,2015,0000924383,LRAD Corp
5483,https://www.sec.gov/Archives/edgar/data/49826/000004982615000085/0000049826-15-000085-index.htm,2 MB,2015-06-01,2015,0000049826,ILLINOIS TOOL WORKS INC
5488,https://www.sec.gov/Archives/edgar/data/749038/000114420415061780/0001144204-15-061780-index.htm,21 KB,2015-10-30,2015,0000749038,"CCUR Holdings, Inc."
5494,https://www.sec.gov/Archives/edgar/data/1443646/000144364615000020/0001443646-15-000020-index.htm,39 KB,2015-06-01,2015,0001443646,Booz Allen Hamilton Holding Corp
5500,https://www.sec.gov/Archives/edgar/data/26172/000114036115022116/0001140361-15-022116-index.htm,457 KB,2015-05-28,2015,0000026172,CUMMINS INC
5506,https://www.sec.gov/Archives/edgar/data/1485469/000114420415034251/0001144204-15-034251-index.htm,62 KB,2015-05-29,2015,0001485469,"Tower International, Inc."
5512,https://www.sec.gov/Archives/edgar/data/200406/000020040615000025/0000200406-15-000025-index.htm,453 KB,2015-06-01,2015,0000200406,JOHNSON & JOHNSON
5518,https://www.sec.gov/Archives/edgar/data/1089063/000108906315000065/0001089063-15-000065-index.htm,52 KB,2015-06-01,2015,0001089063,"DICK'S SPORTING GOODS, INC."
5524,https://www.sec.gov/Archives/edgar/data/1206264/000120626415000066/0001206264-15-000066-index.htm,27 KB,2015-05-29,2015,0001206264,"TEMPUR SEALY INTERNATIONAL, INC."
5530,https://www.sec.gov/Archives/edgar/data/1159152/000119312515202009/0001193125-15-202009-index.htm,16 KB,2015-05-27,2015,0001159152,James Hardie Industries plc
5535,https://www.sec.gov/Archives/edgar/data/1591956/000159195615000013/0001591956-15-000013-index.htm,36 KB,2015-05-28,2015,0001591956,Sphere 3D Corp
5540,https://www.sec.gov/Archives/edgar/data/717954/000143774915011472/0001437749-15-011472-index.htm,21 KB,2015-06-01,2015,0000717954,UNIFIRST CORP
5550,https://www.sec.gov/Archives/edgar/data/1370946/000119312515208302/0001193125-15-208302-index.htm,14 KB,2015-06-01,2015,0001370946,Owens Corning
5558,https://www.sec.gov/Archives/edgar/data/1590714/000159071415000006/0001590714-15-000006-index.htm,33 KB,2015-05-04,2015,0001590714,Element Solutions Inc
5563,https://www.sec.gov/Archives/edgar/data/921582/000119312515209297/0001193125-15-209297-index.htm,183 KB,2015-06-01,2015,0000921582,IMAX CORP
5569,https://www.sec.gov/Archives/edgar/data/813762/000081376215000024/0000813762-15-000024-index.htm,292 KB,2015-06-01,2015,0000813762,ICAHN ENTERPRISES L.P.
5573,https://www.sec.gov/Archives/edgar/data/310056/000031005615000022/0000310056-15-000022-index.htm,38 KB,2015-06-01,2015,0000310056,VICON INDUSTRIES INC /NY/
5579,https://www.sec.gov/Archives/edgar/data/820318/000119312515205930/0001193125-15-205930-index.htm,36 KB,2015-05-29,2015,0000820318,II-VI INC
5585,https://www.sec.gov/Archives/edgar/data/706698/000109690615000614/0001096906-15-000614-index.htm,19 KB,2015-06-01,2015,0000706698,UTAH MEDICAL PRODUCTS INC
5591,https://www.sec.gov/Archives/edgar/data/842162/000119312515206764/0001193125-15-206764-index.htm,81 KB,2015-05-29,2015,0000842162,LEAR CORP
5597,https://www.sec.gov/Archives/edgar/data/890491/000119312515209178/0001193125-15-209178-index.htm,34 KB,2015-06-01,2015,0000890491,BARNES & NOBLE INC
5603,https://www.sec.gov/Archives/edgar/data/773840/000093041315002692/0000930413-15-002692-index.htm,52 KB,2015-06-01,2015,0000773840,HONEYWELL INTERNATIONAL INC
5612,https://www.sec.gov/Archives/edgar/data/819689/000081968915000045/0000819689-15-000045-index.htm,17 KB,2015-05-29,2015,0000819689,MICRON SOLUTIONS INC /DE/
5618,https://www.sec.gov/Archives/edgar/data/101829/000010182915000019/0000101829-15-000019-index.htm,88 KB,2015-06-01,2015,0000101829,UNITED TECHNOLOGIES CORP /DE/
5623,https://www.sec.gov/Archives/edgar/data/57083/000110465915041743/0001104659-15-041743-index.htm,82 KB,2015-05-29,2015,0000057083,KYOCERA CORP
5631,https://www.sec.gov/Archives/edgar/data/742112/000074211215000043/0000742112-15-000043-index.htm,47 KB,2015-05-28,2015,0000742112,INVACARE CORP
5637,https://www.sec.gov/Archives/edgar/data/763532/000089225115000116/0000892251-15-000116-index.htm,35 KB,2015-05-28,2015,0000763532,LSI INDUSTRIES INC
5642,https://www.sec.gov/Archives/edgar/data/33619/000119312515209263/0001193125-15-209263-index.htm,59 KB,2015-06-01,2015,0000033619,ESTERLINE TECHNOLOGIES CORP
5648,https://www.sec.gov/Archives/edgar/data/313216/000119312515183566/0001193125-15-183566-index.htm,328 KB,2015-05-12,2015,0000313216,KONINKLIJKE PHILIPS NV
5654,https://www.sec.gov/Archives/edgar/data/815094/000119312515208997/0001193125-15-208997-index.htm,20 KB,2015-06-01,2015,0000815094,ABIOMED INC
5660,https://www.sec.gov/Archives/edgar/data/310354/000031035415000017/0000310354-15-000017-index.htm,52 KB,2015-05-29,2015,0000310354,STANDEX INTERNATIONAL CORP/DE/
5666,https://www.sec.gov/Archives/edgar/data/1449488/000144948815000043/0001449488-15-000043-index.htm,138 KB,2015-05-28,2015,0001449488,CSI Compressco LP
5671,https://www.sec.gov/Archives/edgar/data/764579/000107261315000313/0001072613-15-000313-index.htm,17 KB,2015-05-29,2015,0000764579,CAS MEDICAL SYSTEMS INC
5673,https://www.sec.gov/Archives/edgar/data/11199/000110465915042345/0001104659-15-042345-index.htm,36 KB,2015-06-01,2015,0000011199,BEMIS CO INC
5678,https://www.sec.gov/Archives/edgar/data/48039/000004803915000045/0000048039-15-000045-index.htm,79 KB,2015-05-29,2015,0000048039,HollyFrontier Corp
5684,https://www.sec.gov/Archives/edgar/data/26324/000002632415000018/0000026324-15-000018-index.htm,72 KB,2015-05-19,2015,0000026324,CURTISS WRIGHT CORP
5690,https://www.sec.gov/Archives/edgar/data/756620/000119312515208463/0001193125-15-208463-index.htm,26 KB,2015-06-01,2015,0000756620,BT GROUP PLC
5696,https://www.sec.gov/Archives/edgar/data/799288/000079928815000035/0000799288-15-000035-index.htm,74 KB,2015-06-01,2015,0000799288,"LANDS' END, INC."
5701,https://www.sec.gov/Archives/edgar/data/109563/000010956315000080/0000109563-15-000080-index.htm,61 KB,2015-05-28,2015,0000109563,APPLIED INDUSTRIAL TECHNOLOGIES INC
5707,https://www.sec.gov/Archives/edgar/data/717826/000119312515202691/0001193125-15-202691-index.htm,83 KB,2015-05-28,2015,0000717826,ERICSSON LM TELEPHONE CO
5712,https://www.sec.gov/Archives/edgar/data/1566844/000117891315001875/0001178913-15-001875-index.htm,45 KB,2015-06-01,2015,0001566844,MAZOR ROBOTICS LTD.
5718,https://www.sec.gov/Archives/edgar/data/886128/000088612815000012/0000886128-15-000012-index.htm,32 KB,2015-06-01,2015,0000886128,FUELCELL ENERGY INC
5722,https://www.sec.gov/Archives/edgar/data/825411/000117184315003166/0001171843-15-003166-index.htm,312 KB,2015-05-28,2015,0000825411,"SEVCON, INC."
5728,https://www.sec.gov/Archives/edgar/data/1320854/000119312515208486/0001193125-15-208486-index.htm,33 KB,2015-06-01,2015,0001320854,"FreightCar America, Inc."
5734,https://www.sec.gov/Archives/edgar/data/701288/000135448815002763/0001354488-15-002763-index.htm,511 KB,2015-05-29,2015,0000701288,ATRION CORP
5740,https://www.sec.gov/Archives/edgar/data/29915/000119312515208664/0001193125-15-208664-index.htm,58 KB,2015-06-01,2015,0000029915,DOW CHEMICAL CO /DE/
5746,https://www.sec.gov/Archives/edgar/data/9092/000119312515209081/0001193125-15-209081-index.htm,186 KB,2015-06-01,2015,0000009092,BADGER METER INC
5752,https://www.sec.gov/Archives/edgar/data/1116284/000114036115022182/0001140361-15-022182-index.htm,45 KB,2015-05-29,2015,0001116284,EXFO INC.
5758,https://www.sec.gov/Archives/edgar/data/69633/000114420415034872/0001144204-15-034872-index.htm,31 KB,2015-06-01,2015,0000069633,"NAPCO SECURITY TECHNOLOGIES, INC"
5764,https://www.sec.gov/Archives/edgar/data/1043604/000119312515206614/0001193125-15-206614-index.htm,135 KB,2015-05-29,2015,0001043604,JUNIPER NETWORKS INC
5770,https://www.sec.gov/Archives/edgar/data/702165/000070216515000056/0000702165-15-000056-index.htm,57 KB,2015-05-28,2015,0000702165,NORFOLK SOUTHERN CORP
5776,https://www.sec.gov/Archives/edgar/data/203527/000119312515209099/0001193125-15-209099-index.htm,125 KB,2015-06-01,2015,0000203527,VARIAN MEDICAL SYSTEMS INC
5782,https://www.sec.gov/Archives/edgar/data/913277/000114420415034461/0001144204-15-034461-index.htm,55 KB,2015-05-29,2015,0000913277,Clarus Corp
5788,https://www.sec.gov/Archives/edgar/data/1289340/000119312515205984/0001193125-15-205984-index.htm,170 KB,2015-05-29,2015,0001289340,"Stereotaxis, Inc."
5794,https://www.sec.gov/Archives/edgar/data/880224/000119312515206520/0001193125-15-206520-index.htm,16 KB,2015-05-29,2015,0000880224,INTERTAPE POLYMER GROUP INC
5800,https://www.sec.gov/Archives/edgar/data/920148/000119312515206558/0001193125-15-206558-index.htm,17 KB,2015-05-29,2015,0000920148,LABORATORY CORP OF AMERICA HOLDINGS
5806,https://www.sec.gov/Archives/edgar/data/1003078/000114420415034754/0001144204-15-034754-index.htm,72 KB,2015-06-01,2015,0001003078,MSC INDUSTRIAL DIRECT CO INC
5811,https://www.sec.gov/Archives/edgar/data/900349/000119312515203136/0001193125-15-203136-index.htm,32 KB,2015-05-28,2015,0000900349,"PERRY ELLIS INTERNATIONAL, INC"
5817,https://www.sec.gov/Archives/edgar/data/30305/000119312515206847/0001193125-15-206847-index.htm,19 KB,2015-05-29,2015,0000030305,DUCOMMUN INC /DE/
5823,https://www.sec.gov/Archives/edgar/data/107687/000010768715000014/0000107687-15-000014-index.htm,1 MB,2015-06-01,2015,0000107687,WINNEBAGO INDUSTRIES INC
5829,https://www.sec.gov/Archives/edgar/data/790051/000110465915042374/0001104659-15-042374-index.htm,44 KB,2015-06-01,2015,0000790051,CARLISLE COMPANIES INC
5835,https://www.sec.gov/Archives/edgar/data/1116132/000115752315001966/0001157523-15-001966-index.htm,177 KB,2015-06-01,2015,0001116132,"TAPESTRY, INC."
5841,https://www.sec.gov/Archives/edgar/data/864240/000143774915011272/0001437749-15-011272-index.htm,73 KB,2015-05-29,2015,0000864240,SYPRIS SOLUTIONS INC
5847,https://www.sec.gov/Archives/edgar/data/88205/000110465915042486/0001104659-15-042486-index.htm,229 KB,2015-06-01,2015,0000088205,SPX CORP
5855,https://www.sec.gov/Archives/edgar/data/1101302/000119312515208488/0001193125-15-208488-index.htm,53 KB,2015-06-01,2015,0001101302,ENTEGRIS INC
5861,https://www.sec.gov/Archives/edgar/data/1133421/000113342115000034/0001133421-15-000034-index.htm,57 KB,2015-05-29,2015,0001133421,NORTHROP GRUMMAN CORP /DE/
5867,https://www.sec.gov/Archives/edgar/data/945841/000094584115000103/0000945841-15-000103-index.htm,22 KB,2015-05-22,2015,0000945841,POOL CORP
5873,https://www.sec.gov/Archives/edgar/data/916793/000117891315001814/0001178913-15-001814-index.htm,419 KB,2015-05-28,2015,0000916793,SILICOM LTD.
5883,https://www.sec.gov/Archives/edgar/data/812074/000110465915042507/0001104659-15-042507-index.htm,53 KB,2015-06-01,2015,0000812074,OWENS ILLINOIS INC /DE/
5889,https://www.sec.gov/Archives/edgar/data/76334/000119312515207511/0001193125-15-207511-index.htm,44 KB,2015-06-01,2015,0000076334,PARKER HANNIFIN CORP
5895,https://www.sec.gov/Archives/edgar/data/1356104/000110465915042054/0001104659-15-042054-index.htm,238 KB,2015-05-29,2015,0001356104,"Mellanox Technologies, Ltd."
5901,https://www.sec.gov/Archives/edgar/data/59478/000005947815000145/0000059478-15-000145-index.htm,47 KB,2015-05-29,2015,0000059478,LILLY ELI & CO
5908,https://www.sec.gov/Archives/edgar/data/82166/000008216615000082/0000082166-15-000082-index.htm,44 KB,2015-06-01,2015,0000082166,RAVEN INDUSTRIES INC
5914,https://www.sec.gov/Archives/edgar/data/720500/000072050015000031/0000720500-15-000031-index.htm,71 KB,2015-05-29,2015,0000720500,AMTECH SYSTEMS INC
5920,https://www.sec.gov/Archives/edgar/data/106640/000010664015000037/0000106640-15-000037-index.htm,63 KB,2015-05-29,2015,0000106640,WHIRLPOOL CORP /DE/
5926,https://www.sec.gov/Archives/edgar/data/4447/000119312515206619/0001193125-15-206619-index.htm,34 KB,2015-05-29,2015,0000004447,HESS CORP
5932,https://www.sec.gov/Archives/edgar/data/1037646/000103764615000023/0001037646-15-000023-index.htm,60 KB,2015-06-01,2015,0001037646,METTLER TOLEDO INTERNATIONAL INC/
5938,https://www.sec.gov/Archives/edgar/data/72205/000119312515197829/0001193125-15-197829-index.htm,20 KB,2015-05-22,2015,0000072205,NOBILITY HOMES INC
5944,https://www.sec.gov/Archives/edgar/data/886835/000119312515208822/0001193125-15-208822-index.htm,26 KB,2015-06-01,2015,0000886835,SUPERIOR ENERGY SERVICES INC
5950,https://www.sec.gov/Archives/edgar/data/1585644/000128226615000027/0001282266-15-000027-index.htm,270 KB,2015-05-29,2015,0001585644,"WINDSTREAM SERVICES, LLC"
5956,https://www.sec.gov/Archives/edgar/data/1342338/000117184315003059/0001171843-15-003059-index.htm,49 KB,2015-05-22,2015,0001342338,"Himax Technologies, Inc."
5960,https://www.sec.gov/Archives/edgar/data/1178946/000110465915042079/0001104659-15-042079-index.htm,49 KB,2015-05-29,2015,0001178946,DRAGONWAVE INC
5964,https://www.sec.gov/Archives/edgar/data/769397/000076939715000029/0000769397-15-000029-index.htm,51 KB,2015-06-01,2015,0000769397,AUTODESK INC
5969,https://www.sec.gov/Archives/edgar/data/31347/000003134715000021/0000031347-15-000021-index.htm,288 KB,2015-05-27,2015,0000031347,ECHELON CORP
5973,https://www.sec.gov/Archives/edgar/data/920321/000092032115000049/0000920321-15-000049-index.htm,44 KB,2015-05-29,2015,0000920321,"CENVEO, INC"
5979,https://www.sec.gov/Archives/edgar/data/1024672/000117891315001724/0001178913-15-001724-index.htm,84 KB,2015-05-19,2015,0001024672,ELTEK LTD
5985,https://www.sec.gov/Archives/edgar/data/31791/000119312515207789/0001193125-15-207789-index.htm,30 KB,2015-06-01,2015,0000031791,PERKINELMER INC
5991,https://www.sec.gov/Archives/edgar/data/79879/000119312515208576/0001193125-15-208576-index.htm,59 KB,2015-06-01,2015,0000079879,PPG INDUSTRIES INC
5999,https://www.sec.gov/Archives/edgar/data/1082554/000110465915044342/0001104659-15-044342-index.htm,26 KB,2015-06-09,2015,0001082554,UNITED THERAPEUTICS Corp
6005,https://www.sec.gov/Archives/edgar/data/1493137/000107997315000409/0001079973-15-000409-index.htm,28 KB,2015-06-02,2015,0001493137,"Lifeloc Technologies, Inc"
6011,https://www.sec.gov/Archives/edgar/data/1036262/000103626215000014/0001036262-15-000014-index.htm,20 KB,2015-06-01,2015,0001036262,INTEST CORP
6016,https://www.sec.gov/Archives/edgar/data/888504/000156459015004782/0001564590-15-004782-index.htm,29 KB,2015-06-01,2015,0000888504,LAYNE CHRISTENSEN CO
6022,https://www.sec.gov/Archives/edgar/data/1040161/000104016115000025/0001040161-15-000025-index.htm,52 KB,2015-06-01,2015,0001040161,"PIXELWORKS, INC"
6024,https://www.sec.gov/Archives/edgar/data/1564708/000156470815000013/0001564708-15-000013-index.htm,64 KB,2015-05-20,2015,0001564708,NEWS CORP
6029,https://www.sec.gov/Archives/edgar/data/1086600/000110465915036107/0001104659-15-036107-index.htm,45 KB,2015-05-08,2015,0001086600,ALLIANCE RESOURCE PARTNERS LP
6035,https://www.sec.gov/Archives/edgar/data/910638/000091063815000008/0000910638-15-000008-index.htm,97 KB,2015-06-01,2015,0000910638,3D SYSTEMS CORP
6041,https://www.sec.gov/Archives/edgar/data/768411/000089710115000737/0000897101-15-000737-index.htm,45 KB,2015-05-29,2015,0000768411,CYBEROPTICS CORP
6047,https://www.sec.gov/Archives/edgar/data/1601046/000160104615000015/0001601046-15-000015-index.htm,493 KB,2015-06-01,2015,0001601046,"Keysight Technologies, Inc."
6051,https://www.sec.gov/Archives/edgar/data/1449732/000119312515206595/0001193125-15-206595-index.htm,31 KB,2015-05-29,2015,0001449732,"Willbros Group, Inc.\NEW\"
6057,https://www.sec.gov/Archives/edgar/data/931584/000119312515205634/0001193125-15-205634-index.htm,17 KB,2015-05-29,2015,0000931584,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC
6063,https://www.sec.gov/Archives/edgar/data/1039101/000119312515205427/0001193125-15-205427-index.htm,145 KB,2015-05-29,2015,0001039101,"L3 TECHNOLOGIES, INC."
6069,https://www.sec.gov/Archives/edgar/data/59255/000005925515000073/0000059255-15-000073-index.htm,13 KB,2015-05-29,2015,0000059255,VALHI INC /DE/
6079,https://www.sec.gov/Archives/edgar/data/1069258/000110465915042099/0001104659-15-042099-index.htm,38 KB,2015-05-29,2015,0001069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC."
6085,https://www.sec.gov/Archives/edgar/data/918160/000091816015000031/0000918160-15-000031-index.htm,37 KB,2015-05-29,2015,0000918160,AK STEEL HOLDING CORP
6091,https://www.sec.gov/Archives/edgar/data/1375877/000110465915041745/0001104659-15-041745-index.htm,26 KB,2015-05-29,2015,0001375877,Canadian Solar Inc.
6097,https://www.sec.gov/Archives/edgar/data/719135/000147793215003605/0001477932-15-003605-index.htm,12 KB,2015-05-29,2015,0000719135,Apyx Medical Corp
6103,https://www.sec.gov/Archives/edgar/data/832101/000083210115000023/0000832101-15-000023-index.htm,73 KB,2015-06-01,2015,0000832101,IDEX CORP /DE/
6109,https://www.sec.gov/Archives/edgar/data/1467761/000135448815002748/0001354488-15-002748-index.htm,22 KB,2015-05-28,2015,0001467761,"Zoom Telephonics, Inc."
6115,https://www.sec.gov/Archives/edgar/data/1101396/000110139615000019/0001101396-15-000019-index.htm,43 KB,2015-05-27,2015,0001101396,"DELTA APPAREL, INC"
