,link,size,filing_date,year,cik
6270,https://www.sec.gov/Archives/edgar/data/1287213/000110465914043312/0001104659-14-043312-index.htm,55 KB,2014-06-02,2014,0001287213
6276,https://www.sec.gov/Archives/edgar/data/28917/000002891714000091/0000028917-14-000091-index.htm,105 KB,2014-06-02,2014,0000028917
6282,https://www.sec.gov/Archives/edgar/data/929008/000092900814000017/0000929008-14-000017-index.htm,56 KB,2014-05-30,2014,0000929008
6292,https://www.sec.gov/Archives/edgar/data/1365038/000110465914043289/0001104659-14-043289-index.htm,21 KB,2014-06-02,2014,0001365038
6294,https://www.sec.gov/Archives/edgar/data/1158463/000115846314000038/0001158463-14-000038-index.htm,46 KB,2014-05-30,2014,0001158463
6300,https://www.sec.gov/Archives/edgar/data/1504461/000110465914043219/0001104659-14-043219-index.htm,59 KB,2014-06-02,2014,0001504461
6305,https://www.sec.gov/Archives/edgar/data/1371217/000119312514219841/0001193125-14-219841-index.htm,21 KB,2014-05-30,2014,0001371217
6315,https://www.sec.gov/Archives/edgar/data/1045309/000104530914000086/0001045309-14-000086-index.htm,50 KB,2014-06-02,2014,0001045309
6321,https://www.sec.gov/Archives/edgar/data/1019671/000119312514222401/0001193125-14-222401-index.htm,20 KB,2014-06-02,2014,0001019671
6327,https://www.sec.gov/Archives/edgar/data/934648/000143774914010171/0001437749-14-010171-index.htm,34 KB,2014-05-29,2014,0000934648
6332,https://www.sec.gov/Archives/edgar/data/726514/000072651414000046/0000726514-14-000046-index.htm,232 KB,2014-05-30,2014,0000726514
6338,https://www.sec.gov/Archives/edgar/data/1179821/000119312514222609/0001193125-14-222609-index.htm,24 KB,2014-06-03,2014,0001179821
6343,https://www.sec.gov/Archives/edgar/data/1344596/000134459614000052/0001344596-14-000052-index.htm,55 KB,2014-06-02,2014,0001344596
6346,https://www.sec.gov/Archives/edgar/data/1140310/000110262414000886/0001102624-14-000886-index.htm,48 KB,2014-06-02,2014,0001140310
6352,https://www.sec.gov/Archives/edgar/data/1024725/000119312514221353/0001193125-14-221353-index.htm,34 KB,2014-06-02,2014,0001024725
6358,https://www.sec.gov/Archives/edgar/data/904979/000090497914000016/0000904979-14-000016-index.htm,43 KB,2014-06-05,2014,0000904979
6366,https://www.sec.gov/Archives/edgar/data/1046995/000121390014003908/0001213900-14-003908-index.htm,26 KB,2014-06-02,2014,0001046995
6372,https://www.sec.gov/Archives/edgar/data/886986/000095014214001195/0000950142-14-001195-index.htm,31 KB,2014-06-02,2014,0000886986
6384,https://www.sec.gov/Archives/edgar/data/877890/000119312514221944/0001193125-14-221944-index.htm,54 KB,2014-06-02,2014,0000877890
6390,https://www.sec.gov/Archives/edgar/data/924822/000157104914002206/0001571049-14-002206-index.htm,36 KB,2014-06-02,2014,0000924822
6401,https://www.sec.gov/Archives/edgar/data/313838/000090342314000349/0000903423-14-000349-index.htm,43 KB,2014-06-02,2014,0000313838
6407,https://www.sec.gov/Archives/edgar/data/97134/000009713414000023/0000097134-14-000023-index.htm,51 KB,2014-06-02,2014,0000097134
6413,https://www.sec.gov/Archives/edgar/data/1145197/000119312514222268/0001193125-14-222268-index.htm,23 KB,2014-06-02,2014,0001145197
6419,https://www.sec.gov/Archives/edgar/data/927003/000092700314000051/0000927003-14-000051-index.htm,41 KB,2014-06-02,2014,0000927003
6425,https://www.sec.gov/Archives/edgar/data/915779/000091577914000034/0000915779-14-000034-index.htm,68 KB,2014-05-30,2014,0000915779
6431,https://www.sec.gov/Archives/edgar/data/1111928/000111192814000045/0001111928-14-000045-index.htm,345 KB,2014-06-02,2014,0001111928
6437,https://www.sec.gov/Archives/edgar/data/707549/000119312514222180/0001193125-14-222180-index.htm,77 KB,2014-06-02,2014,0000707549
6443,https://www.sec.gov/Archives/edgar/data/896878/000119312514222115/0001193125-14-222115-index.htm,22 KB,2014-06-02,2014,0000896878
6449,https://www.sec.gov/Archives/edgar/data/1487952/000148795214000024/0001487952-14-000024-index.htm,39 KB,2014-05-30,2014,0001487952
6455,https://www.sec.gov/Archives/edgar/data/1254699/000110465914043237/0001104659-14-043237-index.htm,177 KB,2014-06-02,2014,0001254699
6461,https://www.sec.gov/Archives/edgar/data/918251/000114036114023676/0001140361-14-023676-index.htm,39 KB,2014-05-30,2014,0000918251
6467,https://www.sec.gov/Archives/edgar/data/889132/000119312514220793/0001193125-14-220793-index.htm,15 KB,2014-06-02,2014,0000889132
6473,https://www.sec.gov/Archives/edgar/data/1375365/000144530514002450/0001445305-14-002450-index.htm,120 KB,2014-06-02,2014,0001375365
6478,https://www.sec.gov/Archives/edgar/data/946454/000143774914018239/0001437749-14-018239-index.htm,28 KB,2014-10-10,2014,0000946454
6484,https://www.sec.gov/Archives/edgar/data/1091587/000110465914043020/0001104659-14-043020-index.htm,71 KB,2014-06-02,2014,0001091587
6492,https://www.sec.gov/Archives/edgar/data/1000230/000143774914010396/0001437749-14-010396-index.htm,29 KB,2014-06-02,2014,0001000230
6498,https://www.sec.gov/Archives/edgar/data/1062231/000106223114000034/0001062231-14-000034-index.htm,70 KB,2014-05-30,2014,0001062231
6504,https://www.sec.gov/Archives/edgar/data/1006045/000119312514222502/0001193125-14-222502-index.htm,32 KB,2014-06-02,2014,0001006045
6510,https://www.sec.gov/Archives/edgar/data/914025/000091402514000019/0000914025-14-000019-index.htm,211 KB,2014-06-02,2014,0000914025
6516,https://www.sec.gov/Archives/edgar/data/72573/000095014214001187/0000950142-14-001187-index.htm,60 KB,2014-05-30,2014,0000072573
6528,https://www.sec.gov/Archives/edgar/data/1368622/000110465914043286/0001104659-14-043286-index.htm,56 KB,2014-06-02,2014,0001368622
6534,https://www.sec.gov/Archives/edgar/data/1561627/000119312514215095/0001193125-14-215095-index.htm,16 KB,2014-05-28,2014,0001561627
6540,https://www.sec.gov/Archives/edgar/data/743988/000074398814000038/0000743988-14-000038-index.htm,43 KB,2014-05-30,2014,0000743988
6546,https://www.sec.gov/Archives/edgar/data/1015820/000101582014000021/0001015820-14-000021-index.htm,21 KB,2014-06-02,2014,0001015820
6552,https://www.sec.gov/Archives/edgar/data/1045810/000104581014000112/0001045810-14-000112-index.htm,40 KB,2014-06-02,2014,0001045810
6558,https://www.sec.gov/Archives/edgar/data/1111335/000119312514218463/0001193125-14-218463-index.htm,35 KB,2014-05-30,2014,0001111335
6564,https://www.sec.gov/Archives/edgar/data/730255/000120677414001848/0001206774-14-001848-index.htm,30 KB,2014-06-02,2014,0000730255
6570,https://www.sec.gov/Archives/edgar/data/1551182/000155118214000022/0001551182-14-000022-index.htm,39 KB,2014-05-30,2014,0001551182
6576,https://www.sec.gov/Archives/edgar/data/104889/000010488914000029/0000104889-14-000029-index.htm,28 KB,2014-06-02,2014,0000104889
6582,https://www.sec.gov/Archives/edgar/data/1094517/000119312514218060/0001193125-14-218060-index.htm,32 KB,2014-05-30,2014,0001094517
6588,https://www.sec.gov/Archives/edgar/data/1038074/000110465914042413/0001104659-14-042413-index.htm,75 KB,2014-05-29,2014,0001038074
6594,https://www.sec.gov/Archives/edgar/data/56978/000005697814000094/0000056978-14-000094-index.htm,1 MB,2014-05-30,2014,0000056978
6600,https://www.sec.gov/Archives/edgar/data/1121788/000114420414034856/0001144204-14-034856-index.htm,168 KB,2014-06-02,2014,0001121788
6604,https://www.sec.gov/Archives/edgar/data/1585364/000158536414000012/0001585364-14-000012-index.htm,23 KB,2014-05-28,2014,0001585364
6608,https://www.sec.gov/Archives/edgar/data/18396/000001839614000015/0000018396-14-000015-index.htm,17 KB,2014-06-02,2014,0000018396
6614,https://www.sec.gov/Archives/edgar/data/1289308/000119312514222328/0001193125-14-222328-index.htm,39 KB,2014-06-02,2014,0001289308
6620,https://www.sec.gov/Archives/edgar/data/1387467/000138746714000077/0001387467-14-000077-index.htm,38 KB,2014-05-30,2014,0001387467
6626,https://www.sec.gov/Archives/edgar/data/824142/000082414214000080/0000824142-14-000080-index.htm,42 KB,2014-06-02,2014,0000824142
6632,https://www.sec.gov/Archives/edgar/data/1090872/000109087214000014/0001090872-14-000014-index.htm,92 KB,2014-06-02,2014,0001090872
6636,https://www.sec.gov/Archives/edgar/data/861361/000094787114000363/0000947871-14-000363-index.htm,22 KB,2014-06-02,2014,0000861361
6641,https://www.sec.gov/Archives/edgar/data/1022652/000119312514220151/0001193125-14-220151-index.htm,130 KB,2014-05-30,2014,0001022652
6647,https://www.sec.gov/Archives/edgar/data/1069183/000119312514220946/0001193125-14-220946-index.htm,32 KB,2014-06-02,2014,0001069183
6650,https://www.sec.gov/Archives/edgar/data/790703/000079070314000032/0000790703-14-000032-index.htm,38 KB,2014-06-02,2014,0000790703
6656,https://www.sec.gov/Archives/edgar/data/52795/000005279514000019/0000052795-14-000019-index.htm,55 KB,2014-06-02,2014,0000052795
6662,https://www.sec.gov/Archives/edgar/data/105634/000114036114023906/0001140361-14-023906-index.htm,19 KB,2014-06-02,2014,0000105634
6666,https://www.sec.gov/Archives/edgar/data/815093/000089710114000769/0000897101-14-000769-index.htm,29 KB,2014-05-30,2014,0000815093
6672,https://www.sec.gov/Archives/edgar/data/1506307/000150630714000039/0001506307-14-000039-index.htm,78 KB,2014-06-02,2014,0001506307
6674,https://www.sec.gov/Archives/edgar/data/1274032/000119312514220806/0001193125-14-220806-index.htm,29 KB,2014-06-02,2014,0001274032
6680,https://www.sec.gov/Archives/edgar/data/943819/000119312514222444/0001193125-14-222444-index.htm,37 KB,2014-06-02,2014,0000943819
6687,https://www.sec.gov/Archives/edgar/data/1364885/000110465914043332/0001104659-14-043332-index.htm,62 KB,2014-06-02,2014,0001364885
6693,https://www.sec.gov/Archives/edgar/data/1452857/000145285714000024/0001452857-14-000024-index.htm,72 KB,2014-05-30,2014,0001452857
6702,https://www.sec.gov/Archives/edgar/data/874716/000119312514221622/0001193125-14-221622-index.htm,68 KB,2014-06-02,2014,0000874716
6708,https://www.sec.gov/Archives/edgar/data/1166388/000116638814000030/0001166388-14-000030-index.htm,82 KB,2014-06-02,2014,0001166388
6714,https://www.sec.gov/Archives/edgar/data/883569/000110465914042861/0001104659-14-042861-index.htm,58 KB,2014-05-30,2014,0000883569
6720,https://www.sec.gov/Archives/edgar/data/1378718/000110465914042959/0001104659-14-042959-index.htm,44 KB,2014-05-30,2014,0001378718
6729,https://www.sec.gov/Archives/edgar/data/1355444/000129281414001394/0001292814-14-001394-index.htm,60 KB,2014-05-30,2014,0001355444
